Reporter_Code,Reporter_Description,Partner_Code,Partner_Description,Indicator_Code,Indicator_Description,Flow_Code,Flow_Description,Year,Unit,Value,Flag,Source_Description,Note
US,United States of America,FR,France,SC12,Freight  (Sea),M,Imports,2013,Million USD,1010,,OECD,
US,United States of America,FR,France,SC12,Freight  (Sea),M,Imports,2014,Million USD,1003,,OECD,
US,United States of America,FR,France,SC12,Freight  (Sea),M,Imports,2015,Million USD,1036,,OECD,
US,United States of America,FR,France,SC12,Freight  (Sea),M,Imports,2016,Million USD,968,,OECD,
US,United States of America,GB,United Kingdom,SC12,Freight  (Sea),M,Imports,2005,Million USD,1663,,OECD,
US,United States of America,GB,United Kingdom,SC12,Freight  (Sea),M,Imports,2006,Million USD,1054,,OECD,
US,United States of America,GB,United Kingdom,SC12,Freight  (Sea),M,Imports,2007,Million USD,846,,OECD,
US,United States of America,GB,United Kingdom,SC12,Freight  (Sea),M,Imports,2008,Million USD,1053,,OECD,
US,United States of America,GB,United Kingdom,SC12,Freight  (Sea),M,Imports,2009,Million USD,682,,OECD,
US,United States of America,GB,United Kingdom,SC12,Freight  (Sea),M,Imports,2010,Million USD,909,,OECD,
US,United States of America,GB,United Kingdom,SC12,Freight  (Sea),M,Imports,2011,Million USD,954,,OECD,
US,United States of America,GB,United Kingdom,SC12,Freight  (Sea),M,Imports,2012,Million USD,933,,OECD,
US,United States of America,GB,United Kingdom,SC12,Freight  (Sea),M,Imports,2013,Million USD,1020,,OECD,
US,United States of America,GB,United Kingdom,SC12,Freight  (Sea),M,Imports,2014,Million USD,1013,,OECD,
US,United States of America,GB,United Kingdom,SC12,Freight  (Sea),M,Imports,2015,Million USD,1043,,OECD,
US,United States of America,GB,United Kingdom,SC12,Freight  (Sea),M,Imports,2016,Million USD,975,,OECD,
US,United States of America,GR,Greece,SC12,Freight  (Sea),M,Imports,2013,Million USD,634,,OECD,
US,United States of America,GR,Greece,SC12,Freight  (Sea),M,Imports,2014,Million USD,681,,OECD,
US,United States of America,GR,Greece,SC12,Freight  (Sea),M,Imports,2015,Million USD,857,,OECD,
US,United States of America,GR,Greece,SC12,Freight  (Sea),M,Imports,2016,Million USD,888,,OECD,
US,United States of America,GT,Guatemala,SC12,Freight  (Sea),M,Imports,2013,Million USD,0,,OECD,
US,United States of America,GT,Guatemala,SC12,Freight  (Sea),M,Imports,2014,Million USD,0,,OECD,
US,United States of America,GT,Guatemala,SC12,Freight  (Sea),M,Imports,2015,Million USD,0,,OECD,
US,United States of America,GT,Guatemala,SC12,Freight  (Sea),M,Imports,2016,Million USD,0,,OECD,
US,United States of America,HK,"Hong Kong, China",SC12,Freight  (Sea),M,Imports,2005,Million USD,739,,OECD,
US,United States of America,HK,"Hong Kong, China",SC12,Freight  (Sea),M,Imports,2006,Million USD,1737,,OECD,
US,United States of America,HK,"Hong Kong, China",SC12,Freight  (Sea),M,Imports,2007,Million USD,1479,,OECD,
US,United States of America,HK,"Hong Kong, China",SC12,Freight  (Sea),M,Imports,2008,Million USD,1490,,OECD,
US,United States of America,HK,"Hong Kong, China",SC12,Freight  (Sea),M,Imports,2009,Million USD,1047,,OECD,
US,United States of America,HK,"Hong Kong, China",SC12,Freight  (Sea),M,Imports,2010,Million USD,1257,,OECD,
US,United States of America,HK,"Hong Kong, China",SC12,Freight  (Sea),M,Imports,2011,Million USD,1338,,OECD,
US,United States of America,HK,"Hong Kong, China",SC12,Freight  (Sea),M,Imports,2012,Million USD,1353,,OECD,
US,United States of America,HK,"Hong Kong, China",SC12,Freight  (Sea),M,Imports,2013,Million USD,1476,,OECD,
US,United States of America,HK,"Hong Kong, China",SC12,Freight  (Sea),M,Imports,2014,Million USD,1466,,OECD,
US,United States of America,HK,"Hong Kong, China",SC12,Freight  (Sea),M,Imports,2015,Million USD,1511,,OECD,
US,United States of America,HN,Honduras,SC12,Freight  (Sea),M,Imports,2013,Million USD,2,,OECD,
US,United States of America,HN,Honduras,SC12,Freight  (Sea),M,Imports,2014,Million USD,2,,OECD,
US,United States of America,HN,Honduras,SC12,Freight  (Sea),M,Imports,2015,Million USD,2,,OECD,
US,United States of America,HN,Honduras,SC12,Freight  (Sea),M,Imports,2016,Million USD,2,,OECD,
US,United States of America,HR,Croatia,SC12,Freight  (Sea),M,Imports,2013,Million USD,8,,OECD,
US,United States of America,HR,Croatia,SC12,Freight  (Sea),M,Imports,2014,Million USD,35,,OECD,
US,United States of America,HR,Croatia,SC12,Freight  (Sea),M,Imports,2015,Million USD,32,,OECD,
US,United States of America,HR,Croatia,SC12,Freight  (Sea),M,Imports,2016,Million USD,24,,OECD,
US,United States of America,HU,Hungary,SC12,Freight  (Sea),M,Imports,2013,Million USD,0,,OECD,
US,United States of America,HU,Hungary,SC12,Freight  (Sea),M,Imports,2014,Million USD,0,,OECD,
US,United States of America,HU,Hungary,SC12,Freight  (Sea),M,Imports,2015,Million USD,0,,OECD,
US,United States of America,HU,Hungary,SC12,Freight  (Sea),M,Imports,2016,Million USD,0,,OECD,
US,United States of America,ID,Indonesia,SC12,Freight  (Sea),M,Imports,2005,Million USD,0,,OECD,
US,United States of America,ID,Indonesia,SC12,Freight  (Sea),M,Imports,2006,Million USD,0,,OECD,
US,United States of America,ID,Indonesia,SC12,Freight  (Sea),M,Imports,2007,Million USD,0,,OECD,
US,United States of America,ID,Indonesia,SC12,Freight  (Sea),M,Imports,2008,Million USD,5,,OECD,
US,United States of America,ID,Indonesia,SC12,Freight  (Sea),M,Imports,2009,Million USD,3,,OECD,
US,United States of America,ID,Indonesia,SC12,Freight  (Sea),M,Imports,2010,Million USD,3,,OECD,
US,United States of America,ID,Indonesia,SC12,Freight  (Sea),M,Imports,2011,Million USD,3,,OECD,
US,United States of America,ID,Indonesia,SC12,Freight  (Sea),M,Imports,2012,Million USD,3,,OECD,
US,United States of America,ID,Indonesia,SC12,Freight  (Sea),M,Imports,2013,Million USD,3,,OECD,
US,United States of America,ID,Indonesia,SC12,Freight  (Sea),M,Imports,2014,Million USD,3,,OECD,
US,United States of America,ID,Indonesia,SC12,Freight  (Sea),M,Imports,2015,Million USD,3,,OECD,
US,United States of America,ID,Indonesia,SC12,Freight  (Sea),M,Imports,2016,Million USD,3,,OECD,
US,United States of America,IE,Ireland,SC12,Freight  (Sea),M,Imports,2006,Million USD,0,,OECD,
US,United States of America,IE,Ireland,SC12,Freight  (Sea),M,Imports,2007,Million USD,0,,OECD,
US,United States of America,IE,Ireland,SC12,Freight  (Sea),M,Imports,2008,Million USD,23,,OECD,
US,United States of America,IE,Ireland,SC12,Freight  (Sea),M,Imports,2009,Million USD,0,,OECD,
US,United States of America,IE,Ireland,SC12,Freight  (Sea),M,Imports,2010,Million USD,20,,OECD,
US,United States of America,IE,Ireland,SC12,Freight  (Sea),M,Imports,2011,Million USD,21,,OECD,
US,United States of America,IE,Ireland,SC12,Freight  (Sea),M,Imports,2012,Million USD,22,,OECD,
US,United States of America,IE,Ireland,SC12,Freight  (Sea),M,Imports,2013,Million USD,24,,OECD,
US,United States of America,IE,Ireland,SC12,Freight  (Sea),M,Imports,2014,Million USD,24,,OECD,
US,United States of America,IE,Ireland,SC12,Freight  (Sea),M,Imports,2015,Million USD,24,,OECD,
US,United States of America,IE,Ireland,SC12,Freight  (Sea),M,Imports,2016,Million USD,22,,OECD,
US,United States of America,IL,Israel,SC12,Freight  (Sea),M,Imports,2005,Million USD,431,,OECD,
US,United States of America,IL,Israel,SC12,Freight  (Sea),M,Imports,2006,Million USD,919,,OECD,
US,United States of America,IL,Israel,SC12,Freight  (Sea),M,Imports,2007,Million USD,880,,OECD,
US,United States of America,IL,Israel,SC12,Freight  (Sea),M,Imports,2008,Million USD,450,,OECD,
US,United States of America,IL,Israel,SC12,Freight  (Sea),M,Imports,2009,Million USD,306,,OECD,
US,United States of America,IL,Israel,SC12,Freight  (Sea),M,Imports,2010,Million USD,392,,OECD,
US,United States of America,IL,Israel,SC12,Freight  (Sea),M,Imports,2011,Million USD,423,,OECD,
US,United States of America,IL,Israel,SC12,Freight  (Sea),M,Imports,2012,Million USD,489,,OECD,
US,United States of America,IL,Israel,SC12,Freight  (Sea),M,Imports,2013,Million USD,533,,OECD,
US,United States of America,IL,Israel,SC12,Freight  (Sea),M,Imports,2014,Million USD,529,,OECD,
US,United States of America,IL,Israel,SC12,Freight  (Sea),M,Imports,2015,Million USD,546,,OECD,
US,United States of America,IL,Israel,SC12,Freight  (Sea),M,Imports,2016,Million USD,511,,OECD,
US,United States of America,IN,India,SC12,Freight  (Sea),M,Imports,2005,Million USD,154,,OECD,
US,United States of America,IN,India,SC12,Freight  (Sea),M,Imports,2006,Million USD,33,,OECD,
US,United States of America,IN,India,SC12,Freight  (Sea),M,Imports,2007,Million USD,44,,OECD,
US,United States of America,IN,India,SC12,Freight  (Sea),M,Imports,2008,Million USD,93,,OECD,
US,United States of America,IN,India,SC12,Freight  (Sea),M,Imports,2009,Million USD,39,,OECD,
US,United States of America,IN,India,SC12,Freight  (Sea),M,Imports,2010,Million USD,75,,OECD,
US,United States of America,IN,India,SC12,Freight  (Sea),M,Imports,2011,Million USD,84,,OECD,
US,United States of America,IN,India,SC12,Freight  (Sea),M,Imports,2012,Million USD,91,,OECD,
US,United States of America,IN,India,SC12,Freight  (Sea),M,Imports,2013,Million USD,95,,OECD,
US,United States of America,IN,India,SC12,Freight  (Sea),M,Imports,2014,Million USD,94,,OECD,
US,United States of America,IN,India,SC12,Freight  (Sea),M,Imports,2015,Million USD,97,,OECD,
US,United States of America,IN,India,SC12,Freight  (Sea),M,Imports,2016,Million USD,92,,OECD,
US,United States of America,IO,British Indian Ocean Territory,SC12,Freight  (Sea),M,Imports,2013,Million USD,0,,OECD,
US,United States of America,IO,British Indian Ocean Territory,SC12,Freight  (Sea),M,Imports,2014,Million USD,0,,OECD,
US,United States of America,IO,British Indian Ocean Territory,SC12,Freight  (Sea),M,Imports,2015,Million USD,0,,OECD,
US,United States of America,IO,British Indian Ocean Territory,SC12,Freight  (Sea),M,Imports,2016,Million USD,0,,OECD,
US,United States of America,IT,Italy,SC12,Freight  (Sea),M,Imports,2005,Million USD,317,,OECD,
US,United States of America,IT,Italy,SC12,Freight  (Sea),M,Imports,2006,Million USD,437,,OECD,
US,United States of America,IT,Italy,SC12,Freight  (Sea),M,Imports,2007,Million USD,588,,OECD,
US,United States of America,IT,Italy,SC12,Freight  (Sea),M,Imports,2008,Million USD,454,,OECD,
US,United States of America,IT,Italy,SC12,Freight  (Sea),M,Imports,2009,Million USD,246,,OECD,
US,United States of America,IT,Italy,SC12,Freight  (Sea),M,Imports,2010,Million USD,382,,OECD,
US,United States of America,IT,Italy,SC12,Freight  (Sea),M,Imports,2011,Million USD,412,,OECD,
US,United States of America,IT,Italy,SC12,Freight  (Sea),M,Imports,2012,Million USD,459,,OECD,
US,United States of America,IT,Italy,SC12,Freight  (Sea),M,Imports,2013,Million USD,503,,OECD,
US,United States of America,IT,Italy,SC12,Freight  (Sea),M,Imports,2014,Million USD,500,,OECD,
US,United States of America,IT,Italy,SC12,Freight  (Sea),M,Imports,2015,Million USD,514,,OECD,
US,United States of America,IT,Italy,SC12,Freight  (Sea),M,Imports,2016,Million USD,481,,OECD,
US,United States of America,JO,Jordan,SC12,Freight  (Sea),M,Imports,2013,Million USD,0,,OECD,
US,United States of America,JO,Jordan,SC12,Freight  (Sea),M,Imports,2014,Million USD,0,,OECD,
US,United States of America,JO,Jordan,SC12,Freight  (Sea),M,Imports,2015,Million USD,0,,OECD,
US,United States of America,JO,Jordan,SC12,Freight  (Sea),M,Imports,2016,Million USD,0,,OECD,
US,United States of America,JP,Japan,SC12,Freight  (Sea),M,Imports,2005,Million USD,2891,,OECD,
US,United States of America,JP,Japan,SC12,Freight  (Sea),M,Imports,2006,Million USD,4593,,OECD,
US,United States of America,JP,Japan,SC12,Freight  (Sea),M,Imports,2007,Million USD,4728,,OECD,
US,United States of America,JP,Japan,SC12,Freight  (Sea),M,Imports,2008,Million USD,4768,,OECD,
US,United States of America,JP,Japan,SC12,Freight  (Sea),M,Imports,2009,Million USD,2948,,OECD,
US,United States of America,JP,Japan,SC12,Freight  (Sea),M,Imports,2010,Million USD,4054,,OECD,
US,United States of America,JP,Japan,SC12,Freight  (Sea),M,Imports,2011,Million USD,4324,,OECD,
US,United States of America,JP,Japan,SC12,Freight  (Sea),M,Imports,2012,Million USD,4657,,OECD,
US,United States of America,JP,Japan,SC12,Freight  (Sea),M,Imports,2013,Million USD,5083,,OECD,
US,United States of America,JP,Japan,SC12,Freight  (Sea),M,Imports,2014,Million USD,5051,,OECD,
US,United States of America,JP,Japan,SC12,Freight  (Sea),M,Imports,2015,Million USD,5205,,OECD,
US,United States of America,JP,Japan,SC12,Freight  (Sea),M,Imports,2016,Million USD,4862,,OECD,
US,United States of America,KR,"Korea, Republic of",SC12,Freight  (Sea),M,Imports,2005,Million USD,2051,,OECD,
US,United States of America,KR,"Korea, Republic of",SC12,Freight  (Sea),M,Imports,2006,Million USD,3091,,OECD,
US,United States of America,KR,"Korea, Republic of",SC12,Freight  (Sea),M,Imports,2007,Million USD,3543,,OECD,
US,United States of America,KR,"Korea, Republic of",SC12,Freight  (Sea),M,Imports,2008,Million USD,2357,,OECD,
US,United States of America,KR,"Korea, Republic of",SC12,Freight  (Sea),M,Imports,2009,Million USD,1515,,OECD,
US,United States of America,KR,"Korea, Republic of",SC12,Freight  (Sea),M,Imports,2010,Million USD,1997,,OECD,
US,United States of America,KR,"Korea, Republic of",SC12,Freight  (Sea),M,Imports,2011,Million USD,2119,,OECD,
US,United States of America,KR,"Korea, Republic of",SC12,Freight  (Sea),M,Imports,2012,Million USD,2190,,OECD,
US,United States of America,KR,"Korea, Republic of",SC12,Freight  (Sea),M,Imports,2013,Million USD,2402,,OECD,
US,United States of America,KR,"Korea, Republic of",SC12,Freight  (Sea),M,Imports,2014,Million USD,2386,,OECD,
US,United States of America,KR,"Korea, Republic of",SC12,Freight  (Sea),M,Imports,2015,Million USD,2459,,OECD,
US,United States of America,KR,"Korea, Republic of",SC12,Freight  (Sea),M,Imports,2016,Million USD,2295,,OECD,
US,United States of America,LT,Lithuania,SC12,Freight  (Sea),M,Imports,2013,Million USD,403,,OECD,
US,United States of America,LT,Lithuania,SC12,Freight  (Sea),M,Imports,2014,Million USD,408,,OECD,
US,United States of America,LT,Lithuania,SC12,Freight  (Sea),M,Imports,2015,Million USD,438,,OECD,
US,United States of America,LT,Lithuania,SC12,Freight  (Sea),M,Imports,2016,Million USD,444,,OECD,
US,United States of America,LU,Luxembourg,SC12,Freight  (Sea),M,Imports,2013,Million USD,0,,OECD,
US,United States of America,LU,Luxembourg,SC12,Freight  (Sea),M,Imports,2014,Million USD,0,,OECD,
US,United States of America,LU,Luxembourg,SC12,Freight  (Sea),M,Imports,2015,Million USD,0,,OECD,
US,United States of America,LU,Luxembourg,SC12,Freight  (Sea),M,Imports,2016,Million USD,0,,OECD,
US,United States of America,LV,Latvia,SC12,Freight  (Sea),M,Imports,2013,Million USD,65,,OECD,
US,United States of America,LV,Latvia,SC12,Freight  (Sea),M,Imports,2014,Million USD,31,,OECD,
US,United States of America,LV,Latvia,SC12,Freight  (Sea),M,Imports,2015,Million USD,37,,OECD,
US,United States of America,LV,Latvia,SC12,Freight  (Sea),M,Imports,2016,Million USD,38,,OECD,
US,United States of America,MA,Morocco,SC12,Freight  (Sea),M,Imports,2013,Million USD,0,,OECD,
US,United States of America,MA,Morocco,SC12,Freight  (Sea),M,Imports,2014,Million USD,0,,OECD,
US,United States of America,MA,Morocco,SC12,Freight  (Sea),M,Imports,2015,Million USD,0,,OECD,
US,United States of America,MA,Morocco,SC12,Freight  (Sea),M,Imports,2016,Million USD,0,,OECD,
US,United States of America,MT,Malta,SC12,Freight  (Sea),M,Imports,2013,Million USD,0,,OECD,
US,United States of America,MT,Malta,SC12,Freight  (Sea),M,Imports,2014,Million USD,0,,OECD,
US,United States of America,MT,Malta,SC12,Freight  (Sea),M,Imports,2015,Million USD,0,,OECD,
US,United States of America,MT,Malta,SC12,Freight  (Sea),M,Imports,2016,Million USD,0,,OECD,
US,United States of America,MX,Mexico,SC12,Freight  (Sea),M,Imports,2005,Million USD,354,,OECD,
US,United States of America,MX,Mexico,SC12,Freight  (Sea),M,Imports,2006,Million USD,155,,OECD,
US,United States of America,MX,Mexico,SC12,Freight  (Sea),M,Imports,2007,Million USD,165,,OECD,
US,United States of America,MX,Mexico,SC12,Freight  (Sea),M,Imports,2008,Million USD,8,,OECD,
US,United States of America,MX,Mexico,SC12,Freight  (Sea),M,Imports,2009,Million USD,11,,OECD,
US,United States of America,MX,Mexico,SC12,Freight  (Sea),M,Imports,2010,Million USD,3,,OECD,
US,United States of America,MX,Mexico,SC12,Freight  (Sea),M,Imports,2011,Million USD,3,,OECD,
US,United States of America,MX,Mexico,SC12,Freight  (Sea),M,Imports,2012,Million USD,0,,OECD,
US,United States of America,MX,Mexico,SC12,Freight  (Sea),M,Imports,2013,Million USD,0,,OECD,
US,United States of America,MX,Mexico,SC12,Freight  (Sea),M,Imports,2014,Million USD,0,,OECD,
US,United States of America,MX,Mexico,SC12,Freight  (Sea),M,Imports,2015,Million USD,0,,OECD,
US,United States of America,MX,Mexico,SC12,Freight  (Sea),M,Imports,2016,Million USD,0,,OECD,
US,United States of America,MY,Malaysia,SC12,Freight  (Sea),M,Imports,2005,Million USD,50,,OECD,
US,United States of America,MY,Malaysia,SC12,Freight  (Sea),M,Imports,2006,Million USD,36,,OECD,
US,United States of America,MY,Malaysia,SC12,Freight  (Sea),M,Imports,2007,Million USD,75,,OECD,
US,United States of America,MY,Malaysia,SC12,Freight  (Sea),M,Imports,2008,Million USD,105,,OECD,
US,United States of America,MY,Malaysia,SC12,Freight  (Sea),M,Imports,2009,Million USD,93,,OECD,
US,United States of America,MY,Malaysia,SC12,Freight  (Sea),M,Imports,2010,Million USD,90,,OECD,
US,United States of America,MY,Malaysia,SC12,Freight  (Sea),M,Imports,2011,Million USD,91,,OECD,
US,United States of America,MY,Malaysia,SC12,Freight  (Sea),M,Imports,2012,Million USD,104,,OECD,
